cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms	componentindex
953	1	260.185	1	260.185	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:953###	 	G1,	267.4	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=953	1	1	N/A	0	N/A	12
429	1	544.337	1	544.337	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:429###	 	G1,	315.17	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=429	1	1	Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14	1	GNPS-NIST14-MATCHES;	3
428	1	473.326	1	473.326	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:428###	 	G1,	254.79	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=428	1	0	NCGC00179701-03_C30H46O4_Lup-20(29)-en-28-oic acid, 6-hydroxy-3-oxo-, (5xi,9xi,18xi)-	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	30
534	1	1263.82	2	632.408	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:534###	 	G1,	248.48	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=534	1	1	N/A	0	N/A	61
919	1	961.445	1	961.445	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:919###	 	G1,	120.34	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=919	1	1	N/A	0	N/A	127
918	1	305.101	1	305.101	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:918###	 	G1,	215.79	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=918	1	1	N/A	0	N/A	-1
421	1	495.289	2	248.145	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:421###	 	G1,	283.79	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=421	1	1	N/A	0	N/A	-1
420	1	1787.75	2	894.377	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:420###	 	G1,	188.72	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=420	1	0	N/A	0	N/A	24
423	1	593.331	2	297.166	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:423###	 	G1,	274.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=423	1	1	N/A	0	N/A	213
422	1	596.255	1	596.255	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:422###	 	G1,	225.69	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=422	1	0	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
425	1	245.186	1	245.186	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:425###	 	G1,	157.98	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=425	1	0	Spectral Match to Leu-Leu from NIST14	1	GNPS-NIST14-MATCHES;	35
424	1	231.171	1	231.171	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:424###	 	G1,	83.79	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=424	1	0	Spectral Match to Val-Ile from NIST14	1	GNPS-NIST14-MATCHES;	35
427	1	498.289	1	498.289	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:427###	 	G1,	182.63	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=427	1	1	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
426	1	618.236	1	618.236	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:426###	 	G1,	196.26	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=426	1	0	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	68
308	1	452.312	1	452.312	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:308###	 	G1,	207.62	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=308	1	1	N/A	0	N/A	-1
309	1	319.226	1	319.226	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:309###	 	G1,	268.65	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=309	1	0	Isosteviol	1	NIST17;	80
855	1	494.258	1	494.258	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:855###	 	G1,	173.28	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=855	1	1	N/A	0	N/A	39
300	1	398.326	1	398.326	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:300###	 	G1,	306.75	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=300	1	1	Spectral Match to Palmitoylcarnitine from NIST14	1	GNPS-NIST14-MATCHES;	42
301	1	408.314	1	408.314	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:301###	 	G1,	228.16	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=301	1	1	Spectral Match to Cholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
302	1	176.106	1	176.106	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:302###	 	G1,	350.59	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=302	1	1	N/A	0	N/A	214
303	1	472.245	1	472.245	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:303###	 	G1,	197.96	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=303	1	1	N/A	0	N/A	11
304	1	609.328	1	609.328	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:304###	 	G1,	219.43	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=304	1	0	N/A	0	N/A	11
305	1	176.106	1	176.106	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:305###	 	G1,	354.59	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=305	1	1	N/A	0	N/A	214
306	1	1079.55	3	360.516	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:306###	 	G1,	67.73	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=306	1	0	N/A	0	N/A	205
307	1	411.363	1	411.363	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:307###	 	G1,	322.56	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=307	1	0	N/A	0	N/A	6
895	1	906.576	1	906.576	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:895###	 	G1,	244.51	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=895	1	1	N/A	0	N/A	8
825	1	382.331	1	382.331	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:825###	 	G1,	345.37	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=825	1	1	N-Oleoyl-L-Serine	1	METLIN;	109
824	1	1161.57	2	581.286	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:824###	 	G1,	135.99	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=824	1	0	N/A	0	N/A	127
827	1	635.34	1	635.34	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:827###	 	G1,	139.42	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=827	1	0	N/A	0	N/A	-1
847	1	1095.64	2	548.322	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:847###	 	G1,	195.4	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=847	1	1	N/A	0	N/A	105
846	1	373.282	2	187.141	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:846###	 	G1,	116.08	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=846	1	1	Spectral Match to Ile-Leu-Lys from NIST14	1	GNPS-NIST14-MATCHES;	4
845	1	1361.64	2	681.322	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:845###	 	G1,	139.74	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=845	1	0	N/A	0	N/A	127
826	1	1056.56	2	528.779	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:826###	 	G1,	175.65	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=826	1	0	N/A	0	N/A	13
843	1	1161.59	2	581.294	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:843###	 	G1,	125.79	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=843	1	1	N/A	0	N/A	-1
842	1	1261.8	2	631.398	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:842###	 	G1,	260.32	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=842	1	1	N/A	0	N/A	84
841	1	1191.5	2	596.25	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:841###	 	G1,	180.97	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=841	1	0	Spectral Match to Taurocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
840	1	1039.48	2	520.24	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:840###	 	G1,	124.16	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=840	1	0	N/A	0	N/A	13
821	1	990.566	2	495.783	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:821###	 	G1,	168.03	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=821	1	0	N/A	0	N/A	-1
853	1	279.231	1	279.231	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:853###	 	G1,	283.37	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=853	1	0	13S-Hydroxy-9Z,11E-octadecadienoic acid, methyl ester	1	NIST17;	23
849	1	834.44	2	417.72	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:849###	 	G1,	118.11	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=849	1	0	N/A	0	N/A	187
820	1	356.278	1	356.278	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:820###	 	G1,	281.23	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=820	1	1	.beta.-Hyodeoxycholic acid	1	NIST17;	-1
823	1	1490.69	2	745.843	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:823###	 	G1,	140.82	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=823	1	1	N/A	0	N/A	127
822	1	391.236	2	196.118	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:822###	 	G1,	104.53	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=822	1	1	Spectral Match to Phe-Val-Lys from NIST14	1	GNPS-NIST14-MATCHES;	-1
954	1	594.238	1	594.238	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:954###	 	G1,	175.39	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=954	1	0	N/A	0	N/A	47
1034	1	471.309	1	471.309	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1034###	 	G1,	247.05	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1034	1	0	NCGC00385237-01_C30H48O4_	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	30
1068	1	460.199	1	460.199	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1068###	 	G1,	177.36	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1068	1	0	11-Ketofusidic acid	1	NIST17;	-1
1038	1	715.401	2	358.201	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1038###	 	G1,	156.87	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1038	1	1	N/A	0	N/A	-1
1039	1	243.122	1	243.122	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1039###	 	G1,	143.98	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1039	1	0	Massbank:FIO00416 Artemisinin	1	MASSBANK;	12
1046	1	489.32	1	489.32	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1046###	 	G1,	220.6	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1046	1	0	NCGC00385237-01_C30H48O4_	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	30
568	1	520.31	1	520.31	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:568###	 	G1,	230.79	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=568	1	1	Taurocholic acid	1	NIST17;	89
569	1	832.566	1	832.566	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:569###	 	G1,	300.2	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=569	1	1	N/A	0	N/A	-1
751	1	592.224	1	592.224	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:751###	 	G1,	183.35	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=751	1	0	N/A	0	N/A	39
750	1	411.229	1	411.229	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:750###	 	G1,	160.99	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=750	1	0	N/A	0	N/A	-1
757	1	607.312	1	607.312	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:757###	 	G1,	217.56	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=757	1	0	N/A	0	N/A	11
737	1	776.394	2	388.697	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:737###	 	G1,	129.91	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=737	1	0	N/A	0	N/A	184
755	1	1041.61	2	521.305	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:755###	 	G1,	139.43	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=755	1	1	N/A	0	N/A	104
754	1	704.395	2	352.697	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:754###	 	G1,	93.49	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=754	1	0	N/A	0	N/A	-1
560	1	705.348	1	705.348	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:560###	 	G1,	238.49	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=560	1	1	N/A	0	N/A	31
561	1	1048.55	2	524.773	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:561###	 	G1,	149.64	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=561	1	0	N/A	0	N/A	-1
562	1	219.033	2	110.016	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:562###	 	G1,	246.71	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=562	1	0	Cyanuric acid	1	NIST17;	19
563	1	219.033	2	110.016	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:563###	 	G1,	175.51	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=563	1	0	Cyanuric acid	1	NIST17;	19
564	1	801.587	1	801.587	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:564###	 	G1,	271.61	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=564	1	0	Spectral Match to Deoxycholic acid from NIST14	1	GNPS-NIST14-MATCHES;	41
565	1	518.326	1	518.326	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:565###	 	G1,	269.74	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=565	1	1	18.beta.-Glycyrrhetinic acid	1	NIST17;	-1
566	1	591.316	2	296.158	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:566###	 	G1,	199.67	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=566	1	1	N/A	0	N/A	77
567	1	457.331	1	457.331	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:567###	 	G1,	310.93	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=567	1	0	NCGC00380944-01_C30H46O3_(3beta,5xi,9xi,13alpha,17alpha,18xi)-3-Hydroxy-13,28-epoxyurs-11-en-28-one	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	30
739	1	661.391	1	661.391	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:739###	 	G1,	171.05	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=739	1	0	N/A	0	N/A	185
229	1	426.358	1	426.358	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:229###	 	G1,	317.27	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=229	1	1	Spectral Match to Oleoyl L-carnitine from NIST14	1	GNPS-NIST14-MATCHES;	42
228	1	428.21	1	428.21	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:228###	 	G1,	215.43	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=228	1	0	Spectral Match to (+)-.alpha.-Tocopherol from NIST14	1	GNPS-NIST14-MATCHES;	6
227	1	299.2	1	299.2	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:227###	 	G1,	280.06	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=227	1	0	Lynestrenol	1	NIST17;	-1
226	1	318.202	1	318.202	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:226###	 	G1,	109.57	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=226	1	1	Spectral Match to Ser-Ile from NIST14	1	GNPS-NIST14-MATCHES;	35
225	1	516.299	1	516.299	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:225###	 	G1,	187.97	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=225	1	1	Spectral Match to Glycocholic acid from NIST14	1	GNPS-NIST14-MATCHES;	24
224	1	307.164	1	307.164	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:224###	 	G1,	158.96	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=224	1	0	N/A	0	N/A	107
223	1	591.283	2	296.142	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:223###	 	G1,	311.73	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=223	1	0	N/A	0	N/A	99
222	1	544.339	1	544.339	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:222###	 	G1,	305.36	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=222	1	1	Spectral Match to 1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine from NIST14	1	GNPS-NIST14-MATCHES;	3
221	1	374.326	1	374.326	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:221###	 	G1,	314.05	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=221	1	1	Monolinolenin (9c,12c,15c)	1	NIST17;	-1
220	1	259.096	1	259.096	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:220###	 	G1,	235.27	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=220	1	1	ANGOLENSIN (R)	1	METLIN;	-1
1001	1	594.238	1	594.238	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1001###	 	G1,	172.27	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1001	1	0	Taurocholic acid	1	NIST17;	47
1024	1	834.455	1	834.455	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1024###	 	G1,	186.22	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1024	1	1	N/A	0	N/A	141
1027	1	457.33	1	457.33	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1027###	 	G1,	267.06	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1027	1	0	NCGC00380944-01_C30H46O3_(3beta,5xi,9xi,13alpha,17alpha,18xi)-3-Hydroxy-13,28-epoxyurs-11-en-28-one	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE;	30
1026	1	501.322	1	501.322	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1026###	 	G1,	285.98	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1026	1	0	Caulophyllogenin	1	NIST17;	-1
1021	1	255.065	1	255.065	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1021###	 	G1,	193.11	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1021	1	1	Daidzein	1	NIST17;	124
1020	1	407.237	2	204.119	0	1	0	0	0	0	0	Haddad_GNPS_export_3iso_lower-param_deconv.mgf:1020###	 	G1,	54.71	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=becf2d31585744048586dabbeb024d9e&view=cluster_details&protein=1020	1	1	N/A	0	N/A	-1
